0001	0.033222334	0.0597
0002	0.005885588	0.0399
0003	0.003237521	0.0398
0004	0.002450155	0.0427
0005	0.001949335	0.0407
0006	0.001894808	0.0402
0007	0.001753872	0.0399
0008	0.001527439	0.0412
0009	0.001888288	0.0416
0001	0.026556523	0.0455
0002	0.005965141	0.0418
0003	0.002515644	0.0420
0004	0.002732243	0.0411
0005	0.002141931	0.0409
0006	0.001621084	0.0409
0007	0.001552656	0.0410
0008	0.001270090	0.0420
0009	0.001593118	0.0420
0010	0.001230720	0.0411
0011	0.001334201	0.0407
0012	0.001648912	0.0411
0013	0.001258394	0.0410
0014	0.001280857	0.0414
0015	0.001054443	0.0419
0016	0.001370542	0.0412
0017	0.001064677	0.0407
0018	0.001063221	0.0410
0019	0.001089111	0.0409
0020	0.001061472	0.0416
0021	0.000930369	0.0422
0022	0.000847955	0.0416
0023	0.001140363	0.0412
0024	0.001054068	0.0410
0025	0.000896527	0.0416
0026	0.000876358	0.0420
0027	0.001265439	0.0420
0028	0.001562251	0.0419
0029	0.001062869	0.0409
0030	0.001016861	0.0410
0031	0.001026641	0.0410
0032	0.000770381	0.0422
0033	0.000809898	0.0429
0034	0.000869620	0.0423
0035	0.000740130	0.0408
0036	0.000789894	0.0410
0037	0.000878010	0.0413
0038	0.000731543	0.0413
0039	0.000832622	0.0420
0040	0.000849652	0.0418
0041	0.000659038	0.0410
0042	0.000688755	0.0409
0043	0.000730952	0.0410
0044	0.000690540	0.0411
0045	0.000810265	0.0418
0046	0.000689146	0.0421
0047	0.000935457	0.0413
0048	0.000985350	0.0410
0049	0.000675197	0.0412
0050	0.000588080	0.0412
0051	0.000714570	0.0417
0052	0.000724634	0.0421
0053	0.000653328	0.0412
0054	0.000568433	0.0408
0055	0.000526869	0.0410
0056	0.000679192	0.0411
0057	0.000630903	0.0419
0058	0.000603993	0.0422
0059	0.000771312	0.0414
0060	0.000665080	0.0408
0061	0.000697273	0.0410
0062	0.000545808	0.0412
0063	0.000575372	0.0418
0064	0.000789503	0.0420
0065	0.000819540	0.0414
0066	0.000652087	0.0408
0067	0.000793128	0.0409
0068	0.000660557	0.0412
0069	0.000761895	0.0414
0070	0.000498360	0.0419
0071	0.000541848	0.0419
0072	0.000533561	0.0412
0073	0.000626733	0.0411
0074	0.000530914	0.0411
0075	0.000511985	0.0411
0076	0.000493561	0.0421
0077	0.000465399	0.0418
0078	0.000547918	0.0410
0079	0.000434081	0.0410
0080	0.000569950	0.0408
0081	0.000791083	0.0411
0082	0.000597363	0.0418
0083	0.000499828	0.0419
0084	0.000519704	0.0411
0085	0.000567566	0.0409
0086	0.000574623	0.0412
0087	0.000529945	0.0413
0088	0.000469831	0.0421
0089	0.000444518	0.0419
0090	0.000436544	0.0413
0091	0.000485693	0.0407
0092	0.000579180	0.0412
0093	0.000572187	0.0411
0094	0.000690578	0.0416
0095	0.000572665	0.0420
0096	0.000457130	0.0417
0097	0.000462040	0.0410
0098	0.000402352	0.0411
0099	0.000438867	0.0410
0100	0.000480262	0.0416
0101	0.000426498	0.0421
0102	0.000462787	0.0415
0103	0.000454108	0.0408
0104	0.000596210	0.0411
0105	0.000558049	0.0411
0106	0.000421531	0.0412
